Pharm~Hosp|ATC1|ATC2|ATC3|ATC4|Crp|MIDAS~Crp|Mnf|Prd|Str|Pck|NFC~1|NFC~2|NFC~3|RX/OTC|Launch~Year|Launch~Date|DDD~Fact|DDD~Unit|Mono~Combi|MOL|[DCKey 1]|[Latest MNF Price]|[Latest Price]|EURO Sales Period|EURO Sales Value|USD Sales Period|USD Sales Value|LC Sales Period|LC Sales Value|Units Period|Units Value|DOT Period|DOT Value
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Jun/03|0|USD Sales Jun/03|0|LC Sales Jun/03|0|Units Jun/03|0|DOT Jun/03|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Jul/03|0|USD Sales Jul/03|0|LC Sales Jul/03|0|Units Jul/03|0|DOT Jul/03|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Aug/03|0|USD Sales Aug/03|0|LC Sales Aug/03|0|Units Aug/03|0|DOT Aug/03|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Sep/03|0|USD Sales Sep/03|0|LC Sales Sep/03|0|Units Sep/03|0|DOT Sep/03|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Oct/03|0|USD Sales Oct/03|0|LC Sales Oct/03|0|Units Oct/03|0|DOT Oct/03|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Nov/03|0|USD Sales Nov/03|0|LC Sales Nov/03|0|Units Nov/03|0|DOT Nov/03|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Dec/03|0|USD Sales Dec/03|0|LC Sales Dec/03|0|Units Dec/03|0|DOT Dec/03|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Jan/04|0|USD Sales Jan/04|0|LC Sales Jan/04|0|Units Jan/04|0|DOT Jan/04|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Feb/04|43|USD Sales Feb/04|54|LC Sales Feb/04|1398|Units Feb/04|6|DOT Feb/04|600
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Mar/04|325|USD Sales Mar/04|399|LC Sales Mar/04|10718|Units Mar/04|46|DOT Mar/04|4600
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Apr/04|710|USD Sales Apr/04|851|LC Sales Apr/04|23067|Units Apr/04|99|DOT Apr/04|9900
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales May/04|524|USD Sales May/04|629|LC Sales May/04|16776|Units May/04|72|DOT May/04|7200
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Jun/04|685|USD Sales Jun/04|832|LC Sales Jun/04|21669|Units Jun/04|93|DOT Jun/04|9300
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Jul/04|414|USD Sales Jul/04|507|LC Sales Jul/04|13048|Units Jul/04|56|DOT Jul/04|5600
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Aug/04|1053|USD Sales Aug/04|1283|LC Sales Aug/04|33319|Units Aug/04|143|DOT Aug/04|14300
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Sep/04|288|USD Sales Sep/04|351|LC Sales Sep/04|9087|Units Sep/04|39|DOT Sep/04|3900
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Oct/04|518|USD Sales Oct/04|647|LC Sales Oct/04|16310|Units Oct/04|70|DOT Oct/04|7000
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Nov/04|715|USD Sales Nov/04|929|LC Sales Nov/04|22368|Units Nov/04|96|DOT Nov/04|9600
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Dec/04|684|USD Sales Dec/04|917|LC Sales Dec/04|20970|Units Dec/04|90|DOT Dec/04|9000
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Jan/05|1153|USD Sales Jan/05|1514|LC Sales Jan/05|34950|Units Jan/05|150|DOT Jan/05|15000
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Feb/05|583|USD Sales Feb/05|759|LC Sales Feb/05|17475|Units Feb/05|75|DOT Feb/05|7500
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Mar/05|524|USD Sales Mar/05|693|LC Sales Mar/05|15611|Units Mar/05|67|DOT Mar/05|6700
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Apr/05|31|USD Sales Apr/05|40|LC Sales Apr/05|932|Units Apr/05|4|DOT Apr/05|400
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales May/05|0|USD Sales May/05|0|LC Sales May/05|0|Units May/05|0|DOT May/05|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Jun/05|16|USD Sales Jun/05|19|LC Sales Jun/05|466|Units Jun/05|2|DOT Jun/05|200
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Jul/05|0|USD Sales Jul/05|0|LC Sales Jul/05|0|Units Jul/05|0|DOT Jul/05|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Aug/05|0|USD Sales Aug/05|0|LC Sales Aug/05|0|Units Aug/05|0|DOT Aug/05|0
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Sep/05|151|USD Sales Sep/05|185|LC Sales Sep/05|4427|Units Sep/05|19|DOT Sep/05|1900
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Oct/05|667|USD Sales Oct/05|802|LC Sales Oct/05|19805|Units Oct/05|85|DOT Oct/05|8500
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Nov/05|613|USD Sales Nov/05|722|LC Sales Nov/05|17941|Units Nov/05|77|DOT Nov/05|7700
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Dec/05|557|USD Sales Dec/05|661|LC Sales Dec/05|16131|Units Dec/05|71|DOT Dec/05|7100
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Jan/06|546|USD Sales Jan/06|661|LC Sales Jan/06|15680|Units Jan/06|70|DOT Jan/06|7000
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Feb/06|338|USD Sales Feb/06|404|LC Sales Feb/06|9615|Units Feb/06|43|DOT Feb/06|4300
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Mar/06|562|USD Sales Mar/06|676|LC Sales Mar/06|16099|Units Mar/06|72|DOT Mar/06|7200
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Apr/06|831|USD Sales Apr/06|1020|LC Sales Apr/06|23702|Units Apr/06|106|DOT Apr/06|10600
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales May/06|704|USD Sales May/06|898|LC Sales May/06|19900|Units May/06|89|DOT May/06|8900
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Jun/06|733|USD Sales Jun/06|928|LC Sales Jun/06|20795|Units Jun/06|93|DOT Jun/06|9300
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Jul/06|565|USD Sales Jul/06|717|LC Sales Jul/06|16078|Units Jul/06|72|DOT Jul/06|7200
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Aug/06|713|USD Sales Aug/06|913|LC Sales Aug/06|20088|Units Aug/06|90|DOT Aug/06|9000
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Sep/06|1077|USD Sales Sep/06|1372|LC Sales Sep/06|30578|Units Sep/06|137|DOT Sep/06|13700
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 100|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|2004|2004/01|100.00|70.00 MG|MONO|FAMOTIDINE|131|223.2|310.9|EURO Sales Oct/06|363|USD Sales Oct/06|458|LC Sales Oct/06|10267|Units Oct/06|46|DOT Oct/06|4600
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 20|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1998|1998/05|20.00|40.00 MG|MONO|FAMOTIDINE|132|48.8|68.2|EURO Sales Nov/01|477|USD Sales Nov/01|424|LC Sales Nov/01|15848|Units Nov/01|283|DOT Nov/01|5660
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 20|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1998|1998/05|20.00|40.00 MG|MONO|FAMOTIDINE|132|48.8|68.2|EURO Sales Dec/01|329|USD Sales Dec/01|294|LC Sales Dec/01|10659|Units Dec/01|190|DOT Dec/01|3800
HOSPITAL MARKET|A0 ALIMENTARY T.& METABOLISM|A02 A-ACID A-FLAT A-ULCERANTS|A02B ANTIULCERANTS|A02B1 H2 ANTAGONISTS|PRO.MED.*|PRO MED|PRO.MED.|FAMOSAN|0040MG|FILM C.TABS 40 MG 20|A ORAL SOLID ORDINARY|AB ORAL S ORD COATED TABLETS|ABC ORAL S ORD FILM-COATED TABS|RX BOUND|1998|1998/05|20.00|40.00 MG|MONO|FAMOTIDINE|132|48.8|68.2|EURO Sales Jan/02|325|USD Sales Jan/02|287|LC Sales Jan/02|10435|Units Jan/02|186|DOT Jan/02|3720
